Peff,Peff_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc,time
1.006506642075549296e+00,2.060647789022276508e-02,9.499999999999998446e-01,5.000000000000000971e-02,0.000000000000000000e+00,1.619839651894145471e-01,0.000000000000000000e+00,-9.360882410443549517e-01,8.525471852074450671e-03,0.000000000000000000e+00,-4.926780216022921821e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.611624323977325801e-01,1.741674631778719964e-02,9.160240003465909275e-01,4.259177772437072740e-02,-1.449503185441504835e-19,1.586805043545558846e-01,-3.985387026787761203e-03,-9.021789463923391983e-01,1.770324221074301776e-02,1.143828393643637510e-02,-4.016132862240074514e-02,-3.875918217605780014e-20,-3.495211021774851221e-19,1.403974869441169662e-19,5.000000000000000104e-03
8.989282868957209072e-01,2.107173464246826777e-02,8.783646967151857998e-01,4.079848533275105132e-02,-1.987506157594447346e-19,1.522821395616652806e-01,-3.368863166174547799e-03,-8.650671609572435639e-01,1.704064026202836701e-02,1.105974592852963269e-02,-3.845604400173000675e-02,5.054157193403963324e-20,-4.478813726962818364e-19,2.104502551815729387e-19,1.000000000000000021e-02
8.802576113923232803e-01,1.710119443381408547e-02,8.422159776585523838e-01,3.911966676044036084e-02,3.156324263857992146e-19,1.460929238590996937e-01,-2.877003142505150414e-03,-8.294522178983574356e-01,1.633473088243468652e-02,1.060849108454738066e-02,-3.687442853172644835e-02,5.106935688688593409e-19,6.547615731555715724e-19,-2.319510343834239568e-19,1.499999999999999944e-02
8.483749759170245985e-01,1.942997811291447691e-02,8.075545524967018274e-01,3.751009614777919138e-02,-2.963320932673394171e-19,1.401367586058415993e-01,-2.502677982402593329e-03,-7.953063444248786862e-01,1.565874030782782658e-02,1.017424537122791836e-02,-3.535791290202593834e-02,1.931150356175749964e-19,-6.034088828210305803e-19,3.341533565917113734e-19,2.000000000000000042e-02
7.975801147270785707e-01,1.704182706382830967e-02,7.743195431415557106e-01,3.596665520660739107e-02,4.798427860115560482e-19,1.344101681987172059e-01,-2.214392258081118465e-03,-7.625683591340507439e-01,1.501159628490528891e-02,9.757218608989804559e-03,-3.390351802819151911e-02,-3.098319695014676494e-19,4.931390287604135909e-19,-5.405884140887247361e-19,2.500000000000000139e-02
8.109410642920729106e-01,2.476979143271907866e-02,7.424522711777343797e-01,3.448665175985713566e-02,3.423903346441509333e-19,1.289079982887062770e-01,-1.989111162769707005e-03,-7.311796034824683543e-01,1.439183152669667662e-02,9.356885940964407636e-03,-3.250876562756651461e-02,6.493709251968044906e-19,8.957673662947681686e-19,-2.351093955889336017e-19,2.999999999999999889e-02
7.620006213147352270e-01,2.192645128725380019e-02,7.118964642145541033e-01,3.306749803027951573e-02,3.288490599053884425e-19,1.236241204912560260e-01,-1.810126803244134627e-03,-7.010840292592694922e-01,1.379811341060656511e-02,8.972689737655529379e-03,-3.117126006606854571e-02,-6.068175527612990357e-19,3.602416228488567337e-19,-4.387420995639561338e-19,3.500000000000000333e-02
6.948443559173443917e-01,1.860338567023400724e-02,6.825981609592541854e-01,3.170670640160568043e-02,-4.603119547888086966e-19,1.185518008805193924e-01,-1.665314680457767160e-03,-6.722280384830753297e-01,1.322922094215508125e-02,8.604059569742777969e-03,-2.988868804262925782e-02,3.628762258657422412e-19,-7.909070022896618604e-19,5.299462862973459990e-19,4.000000000000000083e-02
6.730645082250590328e-01,1.892044197371287387e-02,6.545056174444600083e-01,3.040188703312821442e-02,6.325229586310576748e-19,1.136839616637868866e-01,-1.545869816518504998e-03,-6.445603429547898111e-01,1.268402451140876637e-02,8.250422629599570706e-03,-2.865881967134220609e-02,4.538915809142531200e-19,7.000934372233138384e-19,-5.633802771291657651e-19,4.499999999999999833e-02
